week_number,week_start_date,sku_id,sku_name,category,channel,units_sold,unit_price,promo_or_press_flag
12,2026-03-23,EQP-4410,45L Backpack,Equipment,store,10,145.0,0
13,2026-03-30,EQP-4410,45L Backpack,Equipment,online,5,145.0,0
13,2026-03-30,EQP-4410,45L Backpack,Equipment,store,8,145.0,0
14,2026-04-06,EQP-4410,45L Backpack,Equipment,online,4,145.0,0
14,2026-04-06,EQP-4410,45L Backpack,Equipment,store,12,145.0,0
15,2026-04-13,EQP-4410,45L Backpack,Equipment,online,4,145.0,0
15,2026-04-13,EQP-4410,45L Backpack,Equipment,store,9,145.0,0
16,2026-04-20,EQP-4410,45L Backpack,Equipment,online,4,145.0,0
16,2026-04-20,EQP-4410,45L Backpack,Equipment,store,9,145.0,0
17,2026-04-27,EQP-4410,45L Backpack,Equipment,online,5,145.0,0
17,2026-04-27,EQP-4410,45L Backpack,Equipment,store,10,145.0,0
18,2026-05-04,EQP-4410,45L Backpack,Equipment,online,3,145.0,0
18,2026-05-04,EQP-4410,45L Backpack,Equipment,store,13,145.0,0
19,2026-05-11,EQP-4410,45L Backpack,Equipment,online,5,145.0,0
19,2026-05-11,EQP-4410,45L Backpack,Equipment,store,11,145.0,0
20,2026-05-18,EQP-4410,45L Backpack,Equipment,online,6,145.0,0
20,2026-05-18,EQP-4410,45L Backpack,Equipment,store,10,145.0,0
21,2026-05-25,EQP-4410,45L Backpack,Equipment,online,3,145.0,0
21,2026-05-25,EQP-4410,45L Backpack,Equipment,store,9,145.0,0
22,2026-06-01,EQP-4410,45L Backpack,Equipment,online,4,145.0,0
22,2026-06-01,EQP-4410,45L Backpack,Equipment,store,13,145.0,0
23,2026-06-08,EQP-4410,45L Backpack,Equipment,online,6,145.0,0
23,2026-06-08,EQP-4410,45L Backpack,Equipment,store,12,145.0,0
24,2026-06-15,EQP-4410,45L Backpack,Equipment,online,5,145.0,0
24,2026-06-15,EQP-4410,45L Backpack,Equipment,store,12,145.0,0
25,2026-06-22,EQP-4410,45L Backpack,Equipment,online,6,145.0,0
25,2026-06-22,EQP-4410,45L Backpack,Equipment,store,12,145.0,0
26,2026-06-29,EQP-4410,45L Backpack,Equipment,online,5,145.0,0
26,2026-06-29,EQP-4410,45L Backpack,Equipment,store,12,145.0,0
1,2026-01-05,EQP-4455,2-Person Tent,Equipment,online,2,220.0,0
1,2026-01-05,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
2,2026-01-12,EQP-4455,2-Person Tent,Equipment,online,2,220.0,0
2,2026-01-12,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
3,2026-01-19,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
3,2026-01-19,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
4,2026-01-26,EQP-4455,2-Person Tent,Equipment,online,2,220.0,0
4,2026-01-26,EQP-4455,2-Person Tent,Equipment,store,5,220.0,0
5,2026-02-02,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
5,2026-02-02,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
6,2026-02-09,EQP-4455,2-Person Tent,Equipment,online,2,220.0,0
6,2026-02-09,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
7,2026-02-16,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
7,2026-02-16,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
8,2026-02-23,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
8,2026-02-23,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
9,2026-03-02,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
9,2026-03-02,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
10,2026-03-09,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
10,2026-03-09,EQP-4455,2-Person Tent,Equipment,store,8,220.0,0
11,2026-03-16,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
11,2026-03-16,EQP-4455,2-Person Tent,Equipment,store,4,220.0,0
12,2026-03-23,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
12,2026-03-23,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
13,2026-03-30,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
13,2026-03-30,EQP-4455,2-Person Tent,Equipment,store,8,220.0,0
14,2026-04-06,EQP-4455,2-Person Tent,Equipment,online,2,220.0,0
14,2026-04-06,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
15,2026-04-13,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
15,2026-04-13,EQP-4455,2-Person Tent,Equipment,store,5,220.0,0
16,2026-04-20,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
16,2026-04-20,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
17,2026-04-27,EQP-4455,2-Person Tent,Equipment,online,2,220.0,0
17,2026-04-27,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
18,2026-05-04,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
18,2026-05-04,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
19,2026-05-11,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
19,2026-05-11,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
20,2026-05-18,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
20,2026-05-18,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
21,2026-05-25,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
21,2026-05-25,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
22,2026-06-01,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
22,2026-06-01,EQP-4455,2-Person Tent,Equipment,store,6,220.0,0
23,2026-06-08,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
23,2026-06-08,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
24,2026-06-15,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
24,2026-06-15,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
25,2026-06-22,EQP-4455,2-Person Tent,Equipment,online,3,220.0,0
25,2026-06-22,EQP-4455,2-Person Tent,Equipment,store,7,220.0,0
26,2026-06-29,EQP-4455,2-Person Tent,Equipment,online,2,220.0,0
26,2026-06-29,EQP-4455,2-Person Tent,Equipment,store,9,220.0,0
1,2026-01-05,EQP-4478,Trekking Poles (Pair),Equipment,online,3,49.0,0
1,2026-01-05,EQP-4478,Trekking Poles (Pair),Equipment,store,11,49.0,0
2,2026-01-12,EQP-4478,Trekking Poles (Pair),Equipment,online,3,49.0,0
2,2026-01-12,EQP-4478,Trekking Poles (Pair),Equipment,store,9,49.0,0
3,2026-01-19,EQP-4478,Trekking Poles (Pair),Equipment,online,5,49.0,0
3,2026-01-19,EQP-4478,Trekking Poles (Pair),Equipment,store,14,49.0,0
4,2026-01-26,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
4,2026-01-26,EQP-4478,Trekking Poles (Pair),Equipment,store,12,49.0,0
5,2026-02-02,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
5,2026-02-02,EQP-4478,Trekking Poles (Pair),Equipment,store,15,49.0,0
6,2026-02-09,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
6,2026-02-09,EQP-4478,Trekking Poles (Pair),Equipment,store,15,49.0,0
7,2026-02-16,EQP-4478,Trekking Poles (Pair),Equipment,online,4,49.0,0
7,2026-02-16,EQP-4478,Trekking Poles (Pair),Equipment,store,12,49.0,0
8,2026-02-23,EQP-4478,Trekking Poles (Pair),Equipment,online,4,49.0,0
8,2026-02-23,EQP-4478,Trekking Poles (Pair),Equipment,store,11,49.0,0
9,2026-03-02,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
9,2026-03-02,EQP-4478,Trekking Poles (Pair),Equipment,store,12,49.0,0
10,2026-03-09,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
10,2026-03-09,EQP-4478,Trekking Poles (Pair),Equipment,store,17,49.0,0
11,2026-03-16,EQP-4478,Trekking Poles (Pair),Equipment,online,5,49.0,0
11,2026-03-16,EQP-4478,Trekking Poles (Pair),Equipment,store,15,49.0,0
12,2026-03-23,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
12,2026-03-23,EQP-4478,Trekking Poles (Pair),Equipment,store,14,49.0,0
13,2026-03-30,EQP-4478,Trekking Poles (Pair),Equipment,online,5,49.0,0
13,2026-03-30,EQP-4478,Trekking Poles (Pair),Equipment,store,10,49.0,0
14,2026-04-06,EQP-4478,Trekking Poles (Pair),Equipment,online,5,49.0,0
14,2026-04-06,EQP-4478,Trekking Poles (Pair),Equipment,store,13,49.0,0
15,2026-04-13,EQP-4478,Trekking Poles (Pair),Equipment,online,5,49.0,0
15,2026-04-13,EQP-4478,Trekking Poles (Pair),Equipment,store,12,49.0,0
16,2026-04-20,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
16,2026-04-20,EQP-4478,Trekking Poles (Pair),Equipment,store,15,49.0,0
17,2026-04-27,EQP-4478,Trekking Poles (Pair),Equipment,online,7,49.0,0
17,2026-04-27,EQP-4478,Trekking Poles (Pair),Equipment,store,14,49.0,0
18,2026-05-04,EQP-4478,Trekking Poles (Pair),Equipment,online,7,49.0,0
18,2026-05-04,EQP-4478,Trekking Poles (Pair),Equipment,store,17,49.0,0
19,2026-05-11,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
19,2026-05-11,EQP-4478,Trekking Poles (Pair),Equipment,store,11,49.0,0
20,2026-05-18,EQP-4478,Trekking Poles (Pair),Equipment,online,7,49.0,0
20,2026-05-18,EQP-4478,Trekking Poles (Pair),Equipment,store,13,49.0,0
21,2026-05-25,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
21,2026-05-25,EQP-4478,Trekking Poles (Pair),Equipment,store,16,49.0,0
22,2026-06-01,EQP-4478,Trekking Poles (Pair),Equipment,online,8,49.0,0
22,2026-06-01,EQP-4478,Trekking Poles (Pair),Equipment,store,14,49.0,0
23,2026-06-08,EQP-4478,Trekking Poles (Pair),Equipment,online,8,49.0,0
23,2026-06-08,EQP-4478,Trekking Poles (Pair),Equipment,store,19,49.0,0
24,2026-06-15,EQP-4478,Trekking Poles (Pair),Equipment,online,8,49.0,0
24,2026-06-15,EQP-4478,Trekking Poles (Pair),Equipment,store,14,49.0,0
25,2026-06-22,EQP-4478,Trekking Poles (Pair),Equipment,online,6,49.0,0
25,2026-06-22,EQP-4478,Trekking Poles (Pair),Equipment,store,13,49.0,0
26,2026-06-29,EQP-4478,Trekking Poles (Pair),Equipment,online,7,49.0,0
26,2026-06-29,EQP-4478,Trekking Poles (Pair),Equipment,store,15,49.0,0
1,2026-01-05,ACC-9901,Wool Socks (3-pack),Accessory,online,4,22.0,0
1,2026-01-05,ACC-9901,Wool Socks (3-pack),Accessory,store,41,22.0,0
2,2026-01-12,ACC-9901,Wool Socks (3-pack),Accessory,online,4,22.0,0
2,2026-01-12,ACC-9901,Wool Socks (3-pack),Accessory,store,34,22.0,0
3,2026-01-19,ACC-9901,Wool Socks (3-pack),Accessory,online,7,22.0,0
3,2026-01-19,ACC-9901,Wool Socks (3-pack),Accessory,store,41,22.0,0
4,2026-01-26,ACC-9901,Wool Socks (3-pack),Accessory,online,12,22.0,0
4,2026-01-26,ACC-9901,Wool Socks (3-pack),Accessory,store,51,22.0,0
5,2026-02-02,ACC-9901,Wool Socks (3-pack),Accessory,online,8,22.0,0
5,2026-02-02,ACC-9901,Wool Socks (3-pack),Accessory,store,38,22.0,0
6,2026-02-09,ACC-9901,Wool Socks (3-pack),Accessory,online,7,22.0,0
6,2026-02-09,ACC-9901,Wool Socks (3-pack),Accessory,store,43,22.0,0
7,2026-02-16,ACC-9901,Wool Socks (3-pack),Accessory,online,9,22.0,0
7,2026-02-16,ACC-9901,Wool Socks (3-pack),Accessory,store,45,22.0,0
8,2026-02-23,ACC-9901,Wool Socks (3-pack),Accessory,online,10,22.0,0
8,2026-02-23,ACC-9901,Wool Socks (3-pack),Accessory,store,41,22.0,0
9,2026-03-02,ACC-9901,Wool Socks (3-pack),Accessory,online,7,22.0,0
9,2026-03-02,ACC-9901,Wool Socks (3-pack),Accessory,store,40,22.0,0
10,2026-03-09,ACC-9901,Wool Socks (3-pack),Accessory,online,11,22.0,0
10,2026-03-09,ACC-9901,Wool Socks (3-pack),Accessory,store,60,22.0,0
11,2026-03-16,ACC-9901,Wool Socks (3-pack),Accessory,online,10,22.0,0
11,2026-03-16,ACC-9901,Wool Socks (3-pack),Accessory,store,54,22.0,0
12,2026-03-23,ACC-9901,Wool Socks (3-pack),Accessory,online,9,22.0,0
12,2026-03-23,ACC-9901,Wool Socks (3-pack),Accessory,store,50,22.0,0
13,2026-03-30,ACC-9901,Wool Socks (3-pack),Accessory,online,7,22.0,0
13,2026-03-30,ACC-9901,Wool Socks (3-pack),Accessory,store,48,22.0,0
14,2026-04-06,ACC-9901,Wool Socks (3-pack),Accessory,online,7,22.0,0
14,2026-04-06,ACC-9901,Wool Socks (3-pack),Accessory,store,53,22.0,0
15,2026-04-13,ACC-9901,Wool Socks (3-pack),Accessory,online,12,22.0,0
15,2026-04-13,ACC-9901,Wool Socks (3-pack),Accessory,store,50,22.0,0
16,2026-04-20,ACC-9901,Wool Socks (3-pack),Accessory,online,8,22.0,0
16,2026-04-20,ACC-9901,Wool Socks (3-pack),Accessory,store,52,22.0,0
17,2026-04-27,ACC-9901,Wool Socks (3-pack),Accessory,online,8,22.0,0
17,2026-04-27,ACC-9901,Wool Socks (3-pack),Accessory,store,53,22.0,0
18,2026-05-04,ACC-9901,Wool Socks (3-pack),Accessory,online,5,22.0,0
18,2026-05-04,ACC-9901,Wool Socks (3-pack),Accessory,store,60,22.0,0
19,2026-05-11,ACC-9901,Wool Socks (3-pack),Accessory,online,4,22.0,0
19,2026-05-11,ACC-9901,Wool Socks (3-pack),Accessory,store,53,22.0,0
20,2026-05-18,ACC-9901,Wool Socks (3-pack),Accessory,online,10,22.0,0
20,2026-05-18,ACC-9901,Wool Socks (3-pack),Accessory,store,39,22.0,0
21,2026-05-25,ACC-9901,Wool Socks (3-pack),Accessory,online,8,22.0,0
21,2026-05-25,ACC-9901,Wool Socks (3-pack),Accessory,store,59,22.0,0
22,2026-06-01,ACC-9901,Wool Socks (3-pack),Accessory,online,2,22.0,0
22,2026-06-01,ACC-9901,Wool Socks (3-pack),Accessory,store,48,22.0,0
23,2026-06-08,ACC-9901,Wool Socks (3-pack),Accessory,online,14,22.0,0
23,2026-06-08,ACC-9901,Wool Socks (3-pack),Accessory,store,44,22.0,0
24,2026-06-15,ACC-9901,Wool Socks (3-pack),Accessory,online,8,22.0,0
24,2026-06-15,ACC-9901,Wool Socks (3-pack),Accessory,store,57,22.0,0
25,2026-06-22,ACC-9901,Wool Socks (3-pack),Accessory,online,6,22.0,0
25,2026-06-22,ACC-9901,Wool Socks (3-pack),Accessory,store,60,22.0,0
26,2026-06-29,ACC-9901,Wool Socks (3-pack),Accessory,online,9,22.0,0
26,2026-06-29,ACC-9901,Wool Socks (3-pack),Accessory,store,52,22.0,0
1,2026-01-05,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
1,2026-01-05,ACC-9915,Insulated Water Bottle,Accessory,store,24,19.0,0
2,2026-01-12,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
2,2026-01-12,ACC-9915,Insulated Water Bottle,Accessory,store,26,19.0,0
3,2026-01-19,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
3,2026-01-19,ACC-9915,Insulated Water Bottle,Accessory,store,23,19.0,0
4,2026-01-26,ACC-9915,Insulated Water Bottle,Accessory,online,4,19.0,0
4,2026-01-26,ACC-9915,Insulated Water Bottle,Accessory,store,33,19.0,0
5,2026-02-02,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
5,2026-02-02,ACC-9915,Insulated Water Bottle,Accessory,store,22,19.0,0
6,2026-02-09,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
6,2026-02-09,ACC-9915,Insulated Water Bottle,Accessory,store,25,19.0,0
7,2026-02-16,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
7,2026-02-16,ACC-9915,Insulated Water Bottle,Accessory,store,24,19.0,0
8,2026-02-23,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
8,2026-02-23,ACC-9915,Insulated Water Bottle,Accessory,store,28,19.0,0
9,2026-03-02,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
9,2026-03-02,ACC-9915,Insulated Water Bottle,Accessory,store,33,19.0,0
10,2026-03-09,ACC-9915,Insulated Water Bottle,Accessory,online,4,19.0,0
10,2026-03-09,ACC-9915,Insulated Water Bottle,Accessory,store,25,19.0,0
11,2026-03-16,ACC-9915,Insulated Water Bottle,Accessory,online,3,19.0,0
11,2026-03-16,ACC-9915,Insulated Water Bottle,Accessory,store,32,19.0,0
12,2026-03-23,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
12,2026-03-23,ACC-9915,Insulated Water Bottle,Accessory,store,31,19.0,0
13,2026-03-30,ACC-9915,Insulated Water Bottle,Accessory,online,2,19.0,0
13,2026-03-30,ACC-9915,Insulated Water Bottle,Accessory,store,36,19.0,0
14,2026-04-06,ACC-9915,Insulated Water Bottle,Accessory,online,3,19.0,0
14,2026-04-06,ACC-9915,Insulated Water Bottle,Accessory,store,28,19.0,0
15,2026-04-13,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
15,2026-04-13,ACC-9915,Insulated Water Bottle,Accessory,store,26,19.0,0
16,2026-04-20,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
16,2026-04-20,ACC-9915,Insulated Water Bottle,Accessory,store,29,19.0,0
17,2026-04-27,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
17,2026-04-27,ACC-9915,Insulated Water Bottle,Accessory,store,29,19.0,0
18,2026-05-04,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
18,2026-05-04,ACC-9915,Insulated Water Bottle,Accessory,store,25,19.0,0
19,2026-05-11,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
19,2026-05-11,ACC-9915,Insulated Water Bottle,Accessory,store,32,19.0,0
20,2026-05-18,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
20,2026-05-18,ACC-9915,Insulated Water Bottle,Accessory,store,32,19.0,0
21,2026-05-25,ACC-9915,Insulated Water Bottle,Accessory,online,7,19.0,0
21,2026-05-25,ACC-9915,Insulated Water Bottle,Accessory,store,38,19.0,0
22,2026-06-01,ACC-9915,Insulated Water Bottle,Accessory,online,4,19.0,0
22,2026-06-01,ACC-9915,Insulated Water Bottle,Accessory,store,31,19.0,0
23,2026-06-08,ACC-9915,Insulated Water Bottle,Accessory,online,3,19.0,0
23,2026-06-08,ACC-9915,Insulated Water Bottle,Accessory,store,29,19.0,0
24,2026-06-15,ACC-9915,Insulated Water Bottle,Accessory,online,5,19.0,0
24,2026-06-15,ACC-9915,Insulated Water Bottle,Accessory,store,28,19.0,0
25,2026-06-22,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
25,2026-06-22,ACC-9915,Insulated Water Bottle,Accessory,store,33,19.0,0
26,2026-06-29,ACC-9915,Insulated Water Bottle,Accessory,online,6,19.0,0
26,2026-06-29,ACC-9915,Insulated Water Bottle,Accessory,store,28,19.0,0
1,2026-01-05,ACC-9930,Headlamp,Accessory,online,3,28.0,0
1,2026-01-05,ACC-9930,Headlamp,Accessory,store,21,28.0,0
2,2026-01-12,ACC-9930,Headlamp,Accessory,online,3,28.0,0
2,2026-01-12,ACC-9930,Headlamp,Accessory,store,17,28.0,0
3,2026-01-19,ACC-9930,Headlamp,Accessory,online,2,28.0,0
3,2026-01-19,ACC-9930,Headlamp,Accessory,store,21,28.0,0
4,2026-01-26,ACC-9930,Headlamp,Accessory,online,4,28.0,0
4,2026-01-26,ACC-9930,Headlamp,Accessory,store,18,28.0,0
5,2026-02-02,ACC-9930,Headlamp,Accessory,online,3,28.0,0
5,2026-02-02,ACC-9930,Headlamp,Accessory,store,17,28.0,0
6,2026-02-09,ACC-9930,Headlamp,Accessory,online,4,28.0,0
6,2026-02-09,ACC-9930,Headlamp,Accessory,store,15,28.0,0
7,2026-02-16,ACC-9930,Headlamp,Accessory,online,4,28.0,0
7,2026-02-16,ACC-9930,Headlamp,Accessory,store,22,28.0,0
8,2026-02-23,ACC-9930,Headlamp,Accessory,online,1,28.0,0
8,2026-02-23,ACC-9930,Headlamp,Accessory,store,23,28.0,0
9,2026-03-02,ACC-9930,Headlamp,Accessory,online,3,28.0,0
9,2026-03-02,ACC-9930,Headlamp,Accessory,store,17,28.0,0
10,2026-03-09,ACC-9930,Headlamp,Accessory,online,4,28.0,0
10,2026-03-09,ACC-9930,Headlamp,Accessory,store,17,28.0,0
11,2026-03-16,ACC-9930,Headlamp,Accessory,online,3,28.0,0
11,2026-03-16,ACC-9930,Headlamp,Accessory,store,27,28.0,0
12,2026-03-23,ACC-9930,Headlamp,Accessory,online,4,28.0,0
12,2026-03-23,ACC-9930,Headlamp,Accessory,store,18,28.0,0
13,2026-03-30,ACC-9930,Headlamp,Accessory,online,3,28.0,0
13,2026-03-30,ACC-9930,Headlamp,Accessory,store,26,28.0,0
14,2026-04-06,ACC-9930,Headlamp,Accessory,online,6,28.0,0
14,2026-04-06,ACC-9930,Headlamp,Accessory,store,19,28.0,0
15,2026-04-13,ACC-9930,Headlamp,Accessory,online,2,28.0,0
15,2026-04-13,ACC-9930,Headlamp,Accessory,store,18,28.0,0
16,2026-04-20,ACC-9930,Headlamp,Accessory,online,3,28.0,0
16,2026-04-20,ACC-9930,Headlamp,Accessory,store,21,28.0,0
17,2026-04-27,ACC-9930,Headlamp,Accessory,online,4,28.0,0
17,2026-04-27,ACC-9930,Headlamp,Accessory,store,24,28.0,0
18,2026-05-04,ACC-9930,Headlamp,Accessory,online,3,28.0,0
18,2026-05-04,ACC-9930,Headlamp,Accessory,store,17,28.0,0
19,2026-05-11,ACC-9930,Headlamp,Accessory,online,5,28.0,0
19,2026-05-11,ACC-9930,Headlamp,Accessory,store,19,28.0,0
20,2026-05-18,ACC-9930,Headlamp,Accessory,online,3,28.0,0
20,2026-05-18,ACC-9930,Headlamp,Accessory,store,21,28.0,0
21,2026-05-25,ACC-9930,Headlamp,Accessory,online,5,28.0,0
21,2026-05-25,ACC-9930,Headlamp,Accessory,store,23,28.0,0
22,2026-06-01,ACC-9930,Headlamp,Accessory,online,2,28.0,0
22,2026-06-01,ACC-9930,Headlamp,Accessory,store,26,28.0,0
23,2026-06-08,ACC-9930,Headlamp,Accessory,online,3,28.0,0
23,2026-06-08,ACC-9930,Headlamp,Accessory,store,26,28.0,0
24,2026-06-15,ACC-9930,Headlamp,Accessory,online,3,28.0,0
24,2026-06-15,ACC-9930,Headlamp,Accessory,store,25,28.0,0
25,2026-06-22,ACC-9930,Headlamp,Accessory,online,3,28.0,0
25,2026-06-22,ACC-9930,Headlamp,Accessory,store,26,28.0,0
26,2026-06-29,ACC-9930,Headlamp,Accessory,online,4,28.0,0
26,2026-06-29,ACC-9930,Headlamp,Accessory,store,19,28.0,0
1,2026-01-05,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
1,2026-01-05,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
2,2026-01-12,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
2,2026-01-12,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
3,2026-01-19,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
3,2026-01-19,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
4,2026-01-26,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
4,2026-01-26,ACC-9981,"Replacement Buckle, Blue",Accessory,store,2,6.0,0
5,2026-02-02,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
5,2026-02-02,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
6,2026-02-09,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
6,2026-02-09,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
7,2026-02-16,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
7,2026-02-16,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
8,2026-02-23,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
8,2026-02-23,ACC-9981,"Replacement Buckle, Blue",Accessory,store,1,6.0,0
9,2026-03-02,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
9,2026-03-02,ACC-9981,"Replacement Buckle, Blue",Accessory,store,3,6.0,0
10,2026-03-09,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
10,2026-03-09,ACC-9981,"Replacement Buckle, Blue",Accessory,store,3,6.0,0
11,2026-03-16,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
11,2026-03-16,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
12,2026-03-23,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
12,2026-03-23,ACC-9981,"Replacement Buckle, Blue",Accessory,store,1,6.0,0
13,2026-03-30,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
13,2026-03-30,ACC-9981,"Replacement Buckle, Blue",Accessory,store,1,6.0,0
14,2026-04-06,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
14,2026-04-06,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
15,2026-04-13,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
15,2026-04-13,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
16,2026-04-20,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
16,2026-04-20,ACC-9981,"Replacement Buckle, Blue",Accessory,store,1,6.0,0
17,2026-04-27,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
17,2026-04-27,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
18,2026-05-04,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
18,2026-05-04,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
19,2026-05-11,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
19,2026-05-11,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
20,2026-05-18,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
20,2026-05-18,ACC-9981,"Replacement Buckle, Blue",Accessory,store,1,6.0,0
21,2026-05-25,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
21,2026-05-25,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
22,2026-06-01,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
22,2026-06-01,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
23,2026-06-08,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
23,2026-06-08,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
24,2026-06-15,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
24,2026-06-15,ACC-9981,"Replacement Buckle, Blue",Accessory,store,0,6.0,0
25,2026-06-22,ACC-9981,"Replacement Buckle, Blue",Accessory,online,0,6.0,0
